LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,variables
121,Jun,18,02:08:10,combo,ftpd,31272.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:10', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
122,Jun,18,02:08:10,combo,ftpd,31273.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:10', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
123,Jun,18,02:08:10,combo,ftpd,31274.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:10', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
124,Jun,18,02:08:10,combo,ftpd,31275.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:10', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
125,Jun,18,02:08:10,combo,ftpd,31276.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:10', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
126,Jun,18,02:08:10,combo,ftpd,31277.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:10', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
127,Jun,18,02:08:10,combo,ftpd,31278.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:10', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
128,Jun,18,02:08:11,combo,ftpd,31279.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:11', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
129,Jun,18,02:08:11,combo,ftpd,31280.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:11', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
130,Jun,18,02:08:11,combo,ftpd,31281.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:11', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
131,Jun,18,02:08:11,combo,ftpd,31282.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:11', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
132,Jun,18,02:08:11,combo,ftpd,31283.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:11', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
133,Jun,18,02:08:12,combo,ftpd,31284.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:12', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
134,Jun,18,02:08:12,combo,ftpd,31285.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:12', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
135,Jun,18,02:08:12,combo,ftpd,31286.0,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['82.252.162.81', '02:08:12', 'Jun'], 'Sat', '18', '(lns-vlq-45-tou-82-252-162-81.adsl.proxad.net)']"
136,Jun,18,02:23:10,combo,ftpd,31277.0,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,E54,User unknown timed out after <*> seconds at Sat <*> <*> <*> <*>,"[['02:23:10', 'Jun']]"
137,Jun,18,04:07:05,combo,su(pam_unix),31791.0,session opened for user cyrus by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'cyrus']"
138,Jun,18,04:07:06,combo,su(pam_unix),31791.0,session closed for user cyrus,E26,session closed for user <*>,"[[], 'cyrus']"
139,Jun,18,04:07:06,combo,logrotate,,ALERT exited abnormally with [1],E27,ALERT exited abnormally with <*>,[[]]
140,Jun,18,04:12:42,combo,su(pam_unix),32164.0,session opened for user news by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'news']"
141,Jun,18,04:12:43,combo,su(pam_unix),32164.0,session closed for user news,E26,session closed for user <*>,"[[], 'news']"
142,Jun,19,04:08:55,combo,su(pam_unix),2192.0,session opened for user cyrus by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'cyrus']"
143,Jun,19,04:08:55,combo,su(pam_unix),2192.0,session closed for user cyrus,E26,session closed for user <*>,"[[], 'cyrus']"
144,Jun,19,04:08:57,combo,cups,,cupsd shutdown succeeded,E56,cupsd shutdown succeeded,[[]]
145,Jun,19,04:09:02,combo,cups,,cupsd startup succeeded,E57,cupsd startup succeeded,[[]]
146,Jun,19,04:09:11,combo,syslogd 1.4.1,,restart.,E82,restart.,[[]]
147,Jun,19,04:09:11,combo,logrotate,,ALERT exited abnormally with [1],E27,ALERT exited abnormally with <*>,[[]]
148,Jun,19,04:15:18,combo,su(pam_unix),3676.0,session opened for user news by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'news']"
149,Jun,19,04:15:18,combo,su(pam_unix),3676.0,session closed for user news,E26,session closed for user <*>,"[[], 'news']"
150,Jun,20,03:40:59,combo,ftpd,8829.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
151,Jun,20,03:40:59,combo,ftpd,8824.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
152,Jun,20,03:40:59,combo,ftpd,8828.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
153,Jun,20,03:40:59,combo,ftpd,8822.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
154,Jun,20,03:40:59,combo,ftpd,8833.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
155,Jun,20,03:40:59,combo,ftpd,8827.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
156,Jun,20,03:40:59,combo,ftpd,8823.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
157,Jun,20,03:40:59,combo,ftpd,8825.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
158,Jun,20,03:40:59,combo,ftpd,8826.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
159,Jun,20,03:40:59,combo,ftpd,8832.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
160,Jun,20,03:40:59,combo,ftpd,8830.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
161,Jun,20,03:40:59,combo,ftpd,8831.0,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E51,connection from <*> <*> at <*> <*> <*> <*> <*>,"[['222.33.90.199', '03:40:59', 'Jun'], '()', 'Mon', '20']"
162,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session opened for user cyrus by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'cyrus']"
163,Jun,20,04:02:54,combo,su(pam_unix),9187.0,session closed for user cyrus,E26,session closed for user <*>,"[[], 'cyrus']"
164,Jun,20,04:02:55,combo,logrotate,,ALERT exited abnormally with [1],E27,ALERT exited abnormally with <*>,[[]]
165,Jun,20,04:08:37,combo,su(pam_unix),9558.0,session opened for user news by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'news']"
166,Jun,20,04:08:38,combo,su(pam_unix),9558.0,session closed for user news,E26,session closed for user <*>,"[[], 'news']"
167,Jun,20,04:44:39,combo,snmpd,2318.0,Received SNMP packet(s) from 67.170.148.126,E28,Received SNMP packet(s) from <*>,[['67.170.148.126']]
168,Jun,20,09:20:05,combo,sshd(pam_unix),10035.0,check pass; user unknown,E1,check pass; user unknown,[[]]
169,Jun,20,09:20:05,combo,sshd(pam_unix),10035.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['65.166.159.14'], '<*>']"
170,Jun,20,09:20:05,combo,sshd(pam_unix),10037.0,check pass; user unknown,E1,check pass; user unknown,[[]]
171,Jun,20,09:20:05,combo,sshd(pam_unix),10037.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['65.166.159.14'], '<*>']"
172,Jun,20,09:20:05,combo,sshd(pam_unix),10039.0,check pass; user unknown,E1,check pass; user unknown,[[]]
173,Jun,20,09:20:05,combo,sshd(pam_unix),10039.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['65.166.159.14'], '<*>']"
174,Jun,20,09:20:06,combo,sshd(pam_unix),10041.0,check pass; user unknown,E1,check pass; user unknown,[[]]
175,Jun,20,09:20:06,combo,sshd(pam_unix),10041.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['65.166.159.14'], '<*>']"
176,Jun,20,09:20:07,combo,sshd(pam_unix),10043.0,check pass; user unknown,E1,check pass; user unknown,[[]]
177,Jun,20,09:20:07,combo,sshd(pam_unix),10043.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['65.166.159.14'], '<*>']"
178,Jun,20,09:20:07,combo,sshd(pam_unix),10045.0,check pass; user unknown,E1,check pass; user unknown,[[]]
179,Jun,20,09:20:07,combo,sshd(pam_unix),10045.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['65.166.159.14'], '<*>']"
180,Jun,20,09:20:07,combo,sshd(pam_unix),10047.0,check pass; user unknown,E1,check pass; user unknown,[[]]
181,Jun,20,09:20:07,combo,sshd(pam_unix),10047.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['65.166.159.14'], '<*>']"
182,Jun,20,09:20:07,combo,sshd(pam_unix),10049.0,check pass; user unknown,E1,check pass; user unknown,[[]]
183,Jun,20,09:20:07,combo,sshd(pam_unix),10049.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['65.166.159.14'], '<*>']"
184,Jun,20,09:20:08,combo,sshd(pam_unix),10051.0,check pass; user unknown,E1,check pass; user unknown,[[]]
185,Jun,20,09:20:08,combo,sshd(pam_unix),10051.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['65.166.159.14'], '<*>']"
186,Jun,20,09:20:08,combo,sshd(pam_unix),10053.0,check pass; user unknown,E1,check pass; user unknown,[[]]
187,Jun,20,09:20:08,combo,sshd(pam_unix),10053.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E0,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*>,"[['65.166.159.14'], '<*>']"
188,Jun,21,04:06:57,combo,su(pam_unix),12098.0,session opened for user cyrus by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'cyrus']"
189,Jun,21,04:06:58,combo,su(pam_unix),12098.0,session closed for user cyrus,E26,session closed for user <*>,"[[], 'cyrus']"
190,Jun,21,04:06:59,combo,logrotate,,ALERT exited abnormally with [1],E27,ALERT exited abnormally with <*>,[[]]
191,Jun,21,04:13:03,combo,su(pam_unix),13327.0,session opened for user news by (uid=0),E23,session opened for user <*> by (uid= <*>,"[[], 'news']"
192,Jun,21,04:13:04,combo,su(pam_unix),13327.0,session closed for user news,E26,session closed for user <*>,"[[], 'news']"
193,Jun,21,08:56:36,combo,sshd(pam_unix),14281.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E20,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= guest,"[['217.60.212.66'], '<*>']"
194,Jun,21,08:56:36,combo,sshd(pam_unix),14279.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E20,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= guest,"[['217.60.212.66'], '<*>']"
195,Jun,21,08:56:36,combo,sshd(pam_unix),14282.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E20,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= guest,"[['217.60.212.66'], '<*>']"
196,Jun,21,08:56:36,combo,sshd(pam_unix),14277.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E20,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= guest,"[['217.60.212.66'], '<*>']"
197,Jun,21,08:56:36,combo,sshd(pam_unix),14278.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E20,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= guest,"[['217.60.212.66'], '<*>']"
198,Jun,21,08:56:36,combo,sshd(pam_unix),14280.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E20,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= guest,"[['217.60.212.66'], '<*>']"
199,Jun,22,03:17:26,combo,sshd(pam_unix),16207.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
200,Jun,22,03:17:26,combo,sshd(pam_unix),16206.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
201,Jun,22,03:17:35,combo,sshd(pam_unix),16210.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
202,Jun,22,03:17:36,combo,sshd(pam_unix),16212.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
203,Jun,22,03:17:36,combo,sshd(pam_unix),16213.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
204,Jun,22,03:17:45,combo,sshd(pam_unix),16216.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
205,Jun,22,03:17:46,combo,sshd(pam_unix),16218.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
206,Jun,22,03:17:46,combo,sshd(pam_unix),16219.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
207,Jun,22,03:17:52,combo,sshd(pam_unix),16222.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
208,Jun,22,03:17:55,combo,sshd(pam_unix),16224.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
209,Jun,22,03:17:56,combo,sshd(pam_unix),16226.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
210,Jun,22,03:17:56,combo,sshd(pam_unix),16227.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
211,Jun,22,03:18:02,combo,sshd(pam_unix),16230.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
212,Jun,22,03:18:05,combo,sshd(pam_unix),16232.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
213,Jun,22,03:18:06,combo,sshd(pam_unix),16234.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
214,Jun,22,03:18:06,combo,sshd(pam_unix),16235.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
215,Jun,22,03:18:10,combo,sshd(pam_unix),16238.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
216,Jun,22,03:18:12,combo,sshd(pam_unix),16240.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,authentication failure; logname= uid= <*> euid= <*> tty= NODEVssh ruser= rhost= <*> user= root,"[[], 'n219076184117.netvigator.com']"
