LineId,Date,Time,Pid,Tid,Level,Component,Content,EventId,EventTemplate,variables
87,03-17,16:13:45.405,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=508 mask=ffffffff oldVal=40000500 newVal=508 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['508', 'ffffffff', '40000500', '508', '40000008', '0', '0', '0', '0', '720', '1280', '0', '0', '0', '0']]"
88,03-17,16:13:45.408,2227,2227,I,PhoneStatusBar,cancelAutohide,E80,cancelAutohide,[[]]
89,03-17,16:13:45.408,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x508, SystemUiVisibility=0x508",E42,notifyUiVisibilityChanged: vis= <*> SystemUiVisibility= <*>,"[['0x508', '0x508']]"
90,03-17,16:13:45.466,1702,17632,W,ActivityManager,Bad activity token: android.os.BinderProxy@2bd79ce,E139,Bad activity token: <*>,"[['android.os.BinderProxy', '2bd79ce']]"
91,03-17,16:13:45.466,1702,17632,W,ActivityManager,java.lang.ClassCastException: android.os.BinderProxy cannot be cast to com.android.server.am.ActivityRecord$Token,E58,<*> <*> cannot be cast to <*>,"[['java.lang.ClassCastException', 'android.os.BinderProxy', 'com.android.server.am.ActivityRecord']]"
92,03-17,16:13:45.512,1702,2639,V,WindowManager,Skipping AppWindowToken{9f4ef63 token=Token{a64f992 ActivityRecord{de9231d u0 com.tencent.qt.qtl/.activity.info.NewsDetailXmlActivity t761}}} -- going to hide,E9,Skipping <*> token= <*> <*> <*> <*> <*> -- going to hide,"[['com.tencent.qt.qtl', 'activity.info.NewsDetailXmlActivity', '9f4ef63', 'a64f992', 'de9231d']]"
93,03-17,16:13:45.598,1702,2556,D,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10113}, uid=1000, pid=1702",E72,release: lock= <*> flg= <*> tag= <*> name= <*> ws= <*> uid= <*> pid= <*>,"[['189667585', '0x0', '10113', '1000', '1702'], '<*>,', '<*>,', '<*>,', '""*launch*"",', 'android"",']"
94,03-17,16:13:45.599,1702,2556,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x0', '0x1', '38', '1', '0', '0']]"
95,03-17,16:13:45.599,1702,2556,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",E135,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".",[[]]
96,03-17,16:13:45.626,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=508 newVal=40000500 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['40000500', 'ffffffff', '508', '40000500', '40000008', '0', '0', '0', '0', '720', '1280', '0', '0', '0', '0']]"
97,03-17,16:13:45.627,2227,2227,I,PhoneStatusBar,cancelAutohide,E80,cancelAutohide,[[]]
98,03-17,16:13:45.627,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500",E42,notifyUiVisibilityChanged: vis= <*> SystemUiVisibility= <*>,"[['0x40000500', '0x40000500']]"
99,03-17,16:13:46.143,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261850777, event=2, flags=0x0, uid=1000",E65,userActivityNoUpdateLocked: eventTime= <*> event= <*> flags= <*> uid= <*>,"[['261850777', '2', '0x0', '1000']]"
100,03-17,16:13:46.144,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",E6,"ready= true, policy= <*> wakefulness= <*> wksummary= <*> uasummary= <*> bootcompleted= true, boostinprogress= false, waitmodeenable= false, mode= false, manual= <*> auto= <*> adj= <*> <*>","[['3', '1', '0x0', '0x1', '38', '1', '0', '0']]"
101,03-17,16:13:46.145,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
102,03-17,16:13:46.146,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
103,03-17,16:13:46.146,2227,2227,I,PanelView,"onTouchEvent::0, x=271.0, y=14.0",E61,onTouchEvent: : <*> x= <*> y= <*>,"[['0', '271', '0', '14', '0']]"
104,03-17,16:13:46.148,2227,2227,I,PanelView,schedulePeek,E84,schedulePeek,[[]]
105,03-17,16:13:46.153,1702,2113,V,AudioManager,getRingtonePlayer...,E93,getRingtonePlayer...,[[]]
106,03-17,16:13:46.155,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,E154,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,[[]]
107,03-17,16:13:46.155,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
108,03-17,16:13:46.158,1702,2113,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",E130,"updateLightsLocked, mInCall = false, mScreenOn = true, ledNotification = = null?true",[[]]
109,03-17,16:13:46.158,1702,2113,I,NotificationManager,"updateLightsLocked,turn off notificationLight",E140,"updateLightsLocked, turn off notificationLight",[[]]
110,03-17,16:13:46.159,1702,3137,V,AudioManager,getRingtonePlayer...,E93,getRingtonePlayer...,[[]]
111,03-17,16:13:46.161,1702,3137,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true",E130,"updateLightsLocked, mInCall = false, mScreenOn = true, ledNotification = = null?true",[[]]
112,03-17,16:13:46.161,1702,3137,I,NotificationManager,"updateLightsLocked,turn off notificationLight",E140,"updateLightsLocked, turn off notificationLight",[[]]
113,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"overlapAmount:196.0, previousNotificationEnd:0.0, newYTranslation:-196.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-529",E3,overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,"[['196', '0', '0', '0', '196', '0', '4', '0', '333', '0', '529']]"
114,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:180, i:0",E141,state.clipTopAmount: <*> i: <*>,"[['180', '0']]"
115,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-529.0",E56,"updateClipping isOverlap: true, getTopPadding= <*> Translation= <*>","[['333', '0', '529', '0']]"
116,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E14,updateDimmedActivatedHideSensitive overlap: true,[[]]
117,03-17,16:13:46.232,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,E63,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,[['10113']]
118,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000500 newVal=40000600 diff=300 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",E79,"setSystemUiVisibility vis= <*> mask= <*> oldVal= <*> newVal= <*> diff= <*> fullscreenStackVis= <*> dockedStackVis= <*> fullscreenStackBounds= Rect( <*> <*> - <*> <*> , dockedStackBounds= Rect( <*> <*> - <*> <*> ","[['40000600', 'ffffffff', '40000500', '40000600', '300', '0', '0', '0', '0', '720', '1280', '0', '0', '0', '0']]"
119,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600",E42,notifyUiVisibilityChanged: vis= <*> SystemUiVisibility= <*>,"[['0x40000600', '0x40000600']]"
120,03-17,16:13:46.241,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
121,03-17,16:13:46.242,2227,2227,I,PanelView,onExpandingStarted,E94,onExpandingStarted,[[]]
122,03-17,16:13:46.250,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
123,03-17,16:13:46.250,2227,2227,I,PanelView,onTrackingStarted,E85,onTrackingStarted,[[]]
124,03-17,16:13:46.277,1702,14640,I,WindowManager,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,E104,Destroying surface Surface( name= <*> called by <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,"[['/com', 'com.tencent.qt.qtl', 'tencent.qt.qtl.activity.info.NewsDetailXmlActivity', 'com.android.server.wm.WindowStateAnimator.destroySurface', 'com.android.server.wm.WindowStateAnimator.destroySurfaceLocked', 'com.android.server.wm.WindowState.removeLocked', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked', 'com.android.server.wm.WindowManagerService.removeWindowInnerLocked', 'com.android.server.wm.WindowManagerService.removeWindowLocked', 'com.android.server.wm.WindowManagerService.removeWindowLocked', 'com.android.server.wm.WindowManagerService.removeWindow', '2060', '913', '1554', '2739', '2702', '2691', '2560', '2555']]"
125,03-17,16:13:46.285,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
126,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"overlapAmount:146.0, previousNotificationEnd:0.0, newYTranslation:-146.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-479",E3,overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,"[['146', '0', '0', '0', '146', '0', '4', '0', '333', '0', '479']]"
127,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:130, i:0",E141,state.clipTopAmount: <*> i: <*>,"[['130', '0']]"
128,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-479.0",E56,"updateClipping isOverlap: true, getTopPadding= <*> Translation= <*>","[['333', '0', '479', '0']]"
129,03-17,16:13:46.291,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E14,updateDimmedActivatedHideSensitive overlap: true,[[]]
130,03-17,16:13:46.304,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
131,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"overlapAmount:119.0, previousNotificationEnd:0.0, newYTranslation:-119.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-452",E3,overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,"[['119', '0', '0', '0', '119', '0', '4', '0', '333', '0', '452']]"
132,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:103, i:0",E141,state.clipTopAmount: <*> i: <*>,"[['103', '0']]"
133,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-452.0",E56,"updateClipping isOverlap: true, getTopPadding= <*> Translation= <*>","[['333', '0', '452', '0']]"
134,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E14,updateDimmedActivatedHideSensitive overlap: true,[[]]
135,03-17,16:13:46.317,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
136,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"overlapAmount:85.0, previousNotificationEnd:0.0, newYTranslation:-85.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-418",E3,overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,"[['85', '0', '0', '0', '85', '0', '4', '0', '333', '0', '418']]"
137,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:69, i:0",E141,state.clipTopAmount: <*> i: <*>,"[['69', '0']]"
138,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-418.0",E56,"updateClipping isOverlap: true, getTopPadding= <*> Translation= <*>","[['333', '0', '418', '0']]"
139,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E14,updateDimmedActivatedHideSensitive overlap: true,[[]]
140,03-17,16:13:46.338,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
141,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"overlapAmount:46.0, previousNotificationEnd:0.0, newYTranslation:-46.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-379",E3,overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,"[['46', '0', '0', '0', '46', '0', '4', '0', '333', '0', '379']]"
142,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:30, i:0",E141,state.clipTopAmount: <*> i: <*>,"[['30', '0']]"
143,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-379.0",E56,"updateClipping isOverlap: true, getTopPadding= <*> Translation= <*>","[['333', '0', '379', '0']]"
144,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E14,updateDimmedActivatedHideSensitive overlap: true,[[]]
145,03-17,16:13:46.350,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
146,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"overlapAmount:5.0, previousNotificationEnd:0.0, newYTranslation:-5.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-338",E3,overlapAmount: <*> previousNotificationEnd: <*> newYTranslation: <*> location: <*> i: <*> getTopPadding: <*> getLocationOnScreen( ) : <*>,"[['5', '0', '0', '0', '5', '0', '4', '0', '333', '0', '338']]"
147,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:-1, i:0",E141,state.clipTopAmount: <*> i: <*>,"[['1', '0']]"
148,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-338.0",E56,"updateClipping isOverlap: true, getTopPadding= <*> Translation= <*>","[['333', '0', '338', '0']]"
149,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,E14,updateDimmedActivatedHideSensitive overlap: true,[[]]
150,03-17,16:13:46.368,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
151,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-293.0",E55,"updateClipping isOverlap: false, getTopPadding= <*> Translation= <*>","[['333', '0', '293', '0']]"
152,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E13,updateDimmedActivatedHideSensitive overlap: false,[[]]
153,03-17,16:13:46.388,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
154,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-250.0",E55,"updateClipping isOverlap: false, getTopPadding= <*> Translation= <*>","[['333', '0', '250', '0']]"
155,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E13,updateDimmedActivatedHideSensitive overlap: false,[[]]
156,03-17,16:13:46.394,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
157,03-17,16:13:46.397,2227,2227,I,PhoneStatusBar,suspendAutohide,E81,suspendAutohide,[[]]
158,03-17,16:13:46.398,2227,2227,I,PanelView,"onTouchEvent::1, x=296.0, y=327.0",E61,onTouchEvent: : <*> x= <*> y= <*>,"[['1', '296', '0', '327', '0']]"
159,03-17,16:13:46.398,2227,2227,I,PanelView,cancelPeek: false,E120,cancelPeek: false,[[]]
160,03-17,16:13:46.398,2227,2227,I,PanelView,"flingToHeight: vel=2849.079, expand=true, target=553.0, collapseSpeedUpFactor=1.0, expandBecauseOfFalsing=false",E132,"flingToHeight: vel= <*> expand= true, target= <*> collapseSpeedUpFactor= <*> expandBecauseOfFalsing= false","[['2849', '079', '553', '0', '1', '0']]"
161,03-17,16:13:46.398,2227,2227,I,PanelView,onTrackingStopped: true,E121,onTrackingStopped: true,[[]]
162,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-240.0",E55,"updateClipping isOverlap: false, getTopPadding= <*> Translation= <*>","[['333', '0', '240', '0']]"
163,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E13,updateDimmedActivatedHideSensitive overlap: false,[[]]
164,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-200.0",E55,"updateClipping isOverlap: false, getTopPadding= <*> Translation= <*>","[['333', '0', '200', '0']]"
165,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E13,updateDimmedActivatedHideSensitive overlap: false,[[]]
166,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-168.0",E55,"updateClipping isOverlap: false, getTopPadding= <*> Translation= <*>","[['333', '0', '168', '0']]"
167,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E13,updateDimmedActivatedHideSensitive overlap: false,[[]]
168,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-139.0",E55,"updateClipping isOverlap: false, getTopPadding= <*> Translation= <*>","[['333', '0', '139', '0']]"
169,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E13,updateDimmedActivatedHideSensitive overlap: false,[[]]
170,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-113.0",E55,"updateClipping isOverlap: false, getTopPadding= <*> Translation= <*>","[['333', '0', '113', '0']]"
171,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,E13,updateDimmedActivatedHideSensitive overlap: false,[[]]
172,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-90.0",E55,"updateClipping isOverlap: false, getTopPadding= <*> Translation= <*>","[['333', '0', '90', '0']]"
