LineId,Time,Component,Pid,Content,EventId,EventTemplate
196,20171223-22:15:45:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
197,20171223-22:15:45:164,Step_StandReportReceiver,30002312,REPORT : 7033 5021 150646 240,E41,REPORT <*> <*> <*> <*> <*>
198,20171223-22:15:45:348,Step_LSC,30002312,onStandStepChanged 3606,E0,onStandStepChanged <*>
199,20171223-22:15:45:361,Step_LSC,30002312,onExtend:1514038546000 1 0 4,E8,onExtend: <*> <*> <*> <*>
200,20171223-22:15:45:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,E33, getTodayTotalDetailSteps = <*>
201,20171223-22:15:45:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,E1,setTodayTotalDetailSteps= <*>
202,20171223-22:15:45:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127354,E19,calculateCaloriesWithCache totalCalories= <*>
203,20171223-22:15:45:658,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
204,20171223-22:15:45:659,Step_StandReportReceiver,30002312,REPORT : 7034 5022 150668 240,E41,REPORT <*> <*> <*> <*> <*>
205,20171223-22:15:45:848,Step_LSC,30002312,onStandStepChanged 3607,E0,onStandStepChanged <*>
206,20171223-22:15:45:851,Step_LSC,30002312,onExtend:1514038546000 1 0 4,E8,onExtend: <*> <*> <*> <*>
207,20171223-22:15:46:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969,E33, getTodayTotalDetailSteps = <*>
208,20171223-22:15:46:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,E1,setTodayTotalDetailSteps= <*>
209,20171223-22:15:46:157,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127375,E19,calculateCaloriesWithCache totalCalories= <*>
210,20171223-22:15:46:160,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
211,20171223-22:15:46:164,Step_StandReportReceiver,30002312,REPORT : 7035 5022 150689 240,E41,REPORT <*> <*> <*> <*> <*>
212,20171223-22:15:46:349,Step_LSC,30002312,onStandStepChanged 3608,E0,onStandStepChanged <*>
213,20171223-22:15:46:355,Step_LSC,30002312,onExtend:1514038547000 1 0 4,E8,onExtend: <*> <*> <*> <*>
214,20171223-22:15:46:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,E33, getTodayTotalDetailSteps = <*>
215,20171223-22:15:46:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,E1,setTodayTotalDetailSteps= <*>
216,20171223-22:15:46:674,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127396,E19,calculateCaloriesWithCache totalCalories= <*>
217,20171223-22:15:46:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
218,20171223-22:15:46:684,Step_StandReportReceiver,30002312,REPORT : 7036 5023 150711 240,E41,REPORT <*> <*> <*> <*> <*>
219,20171223-22:15:47:349,Step_LSC,30002312,onStandStepChanged 3609,E0,onStandStepChanged <*>
220,20171223-22:15:47:370,Step_LSC,30002312,onExtend:1514038548000 1 0 4,E8,onExtend: <*> <*> <*> <*>
221,20171223-22:15:47:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,E33, getTodayTotalDetailSteps = <*>
222,20171223-22:15:47:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,E1,setTodayTotalDetailSteps= <*>
223,20171223-22:15:47:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127418,E19,calculateCaloriesWithCache totalCalories= <*>
224,20171223-22:15:47:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
225,20171223-22:15:47:661,Step_StandReportReceiver,30002312,REPORT : 7037 5024 150732 240,E41,REPORT <*> <*> <*> <*> <*>
226,20171223-22:15:47:857,Step_LSC,30002312,onStandStepChanged 3610,E0,onStandStepChanged <*>
227,20171223-22:15:47:860,Step_LSC,30002312,onExtend:1514038548000 1 0 4,E8,onExtend: <*> <*> <*> <*>
228,20171223-22:15:48:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,E33, getTodayTotalDetailSteps = <*>
229,20171223-22:15:48:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,E1,setTodayTotalDetailSteps= <*>
230,20171223-22:15:48:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127439,E19,calculateCaloriesWithCache totalCalories= <*>
231,20171223-22:15:48:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
232,20171223-22:15:48:174,Step_StandReportReceiver,30002312,REPORT : 7038 5025 150753 240,E41,REPORT <*> <*> <*> <*> <*>
233,20171223-22:15:48:350,Step_LSC,30002312,onStandStepChanged 3611,E0,onStandStepChanged <*>
234,20171223-22:15:48:368,Step_LSC,30002312,onExtend:1514038549000 1 0 4,E8,onExtend: <*> <*> <*> <*>
235,20171223-22:15:48:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,E33, getTodayTotalDetailSteps = <*>
236,20171223-22:15:48:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,E1,setTodayTotalDetailSteps= <*>
237,20171223-22:15:48:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127461,E19,calculateCaloriesWithCache totalCalories= <*>
238,20171223-22:15:48:676,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
239,20171223-22:15:48:679,Step_StandReportReceiver,30002312,REPORT : 7039 5025 150775 240,E41,REPORT <*> <*> <*> <*> <*>
240,20171223-22:15:49:350,Step_LSC,30002312,onStandStepChanged 3612,E0,onStandStepChanged <*>
241,20171223-22:15:49:366,Step_LSC,30002312,onExtend:1514038550000 1 0 4,E8,onExtend: <*> <*> <*> <*>
242,20171223-22:15:49:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971,E33, getTodayTotalDetailSteps = <*>
243,20171223-22:15:49:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,E1,setTodayTotalDetailSteps= <*>
244,20171223-22:15:49:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127482,E19,calculateCaloriesWithCache totalCalories= <*>
245,20171223-22:15:49:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
246,20171223-22:15:49:676,Step_StandReportReceiver,30002312,REPORT : 7040 5026 150796 240,E41,REPORT <*> <*> <*> <*> <*>
247,20171223-22:15:49:858,Step_LSC,30002312,onStandStepChanged 3613,E0,onStandStepChanged <*>
248,20171223-22:15:49:864,Step_LSC,30002312,onExtend:1514038550000 1 0 4,E8,onExtend: <*> <*> <*> <*>
249,20171223-22:15:50:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971,E33, getTodayTotalDetailSteps = <*>
250,20171223-22:15:50:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,E1,setTodayTotalDetailSteps= <*>
251,20171223-22:15:50:176,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127504,E19,calculateCaloriesWithCache totalCalories= <*>
252,20171223-22:15:50:181,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
253,20171223-22:15:50:182,Step_StandReportReceiver,30002312,REPORT : 7041 5027 150818 240,E41,REPORT <*> <*> <*> <*> <*>
254,20171223-22:15:50:850,Step_LSC,30002312,onStandStepChanged 3614,E0,onStandStepChanged <*>
255,20171223-22:15:50:864,Step_LSC,30002312,onExtend:1514038551000 1 0 4,E8,onExtend: <*> <*> <*> <*>
256,20171223-22:15:51:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,E33, getTodayTotalDetailSteps = <*>
257,20171223-22:15:51:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,E1,setTodayTotalDetailSteps= <*>
258,20171223-22:15:51:169,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127525,E19,calculateCaloriesWithCache totalCalories= <*>
259,20171223-22:15:51:180,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
260,20171223-22:15:51:181,Step_StandReportReceiver,30002312,REPORT : 7042 5027 150839 240,E41,REPORT <*> <*> <*> <*> <*>
261,20171223-22:15:51:859,Step_LSC,30002312,onStandStepChanged 3616,E0,onStandStepChanged <*>
262,20171223-22:15:51:868,Step_LSC,30002312,onExtend:1514038552000 2 0 4,E8,onExtend: <*> <*> <*> <*>
263,20171223-22:15:52:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,E33, getTodayTotalDetailSteps = <*>
264,20171223-22:15:52:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,E1,setTodayTotalDetailSteps= <*>
265,20171223-22:15:52:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127568,E19,calculateCaloriesWithCache totalCalories= <*>
266,20171223-22:15:52:183,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
267,20171223-22:15:52:183,Step_StandReportReceiver,30002312,REPORT : 7044 5029 150882 240,E41,REPORT <*> <*> <*> <*> <*>
268,20171223-22:15:52:349,Step_LSC,30002312,onStandStepChanged 3617,E0,onStandStepChanged <*>
269,20171223-22:15:52:363,Step_LSC,30002312,onExtend:1514038553000 1 0 4,E8,onExtend: <*> <*> <*> <*>
270,20171223-22:15:52:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,E33, getTodayTotalDetailSteps = <*>
271,20171223-22:15:52:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,E1,setTodayTotalDetailSteps= <*>
272,20171223-22:15:52:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127589,E19,calculateCaloriesWithCache totalCalories= <*>
273,20171223-22:15:52:674,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
274,20171223-22:15:52:674,Step_StandReportReceiver,30002312,REPORT : 7045 5030 150903 240,E41,REPORT <*> <*> <*> <*> <*>
275,20171223-22:15:53:349,Step_LSC,30002312,onStandStepChanged 3619,E0,onStandStepChanged <*>
276,20171223-22:15:53:358,Step_LSC,30002312,onExtend:1514038554000 2 0 4,E8,onExtend: <*> <*> <*> <*>
277,20171223-22:15:53:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7045##548365##8661##15781##27196970,E33, getTodayTotalDetailSteps = <*>
278,20171223-22:15:53:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,E1,setTodayTotalDetailSteps= <*>
279,20171223-22:15:53:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127632,E19,calculateCaloriesWithCache totalCalories= <*>
280,20171223-22:15:53:673,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
281,20171223-22:15:53:675,Step_StandReportReceiver,30002312,REPORT : 7047 5031 150946 240,E41,REPORT <*> <*> <*> <*> <*>
282,20171223-22:15:54:350,Step_LSC,30002312,onStandStepChanged 3620,E0,onStandStepChanged <*>
283,20171223-22:15:54:359,Step_LSC,30002312,onExtend:1514038555000 1 0 4,E8,onExtend: <*> <*> <*> <*>
284,20171223-22:15:54:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7047##548365##8661##15876##27197972,E33, getTodayTotalDetailSteps = <*>
285,20171223-22:15:54:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,E1,setTodayTotalDetailSteps= <*>
286,20171223-22:15:54:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127653,E19,calculateCaloriesWithCache totalCalories= <*>
287,20171223-22:15:54:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
288,20171223-22:15:54:661,Step_StandReportReceiver,30002312,REPORT : 7048 5032 150968 240,E41,REPORT <*> <*> <*> <*> <*>
289,20171223-22:15:55:349,Step_LSC,30002312,onStandStepChanged 3622,E0,onStandStepChanged <*>
290,20171223-22:15:55:359,Step_LSC,30002312,onExtend:1514038556000 2 0 4,E8,onExtend: <*> <*> <*> <*>
291,20171223-22:15:55:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7048##548365##8661##15971##27198970,E33, getTodayTotalDetailSteps = <*>
292,20171223-22:15:55:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,E1,setTodayTotalDetailSteps= <*>
293,20171223-22:15:55:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127696,E19,calculateCaloriesWithCache totalCalories= <*>
294,20171223-22:15:55:659,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
295,20171223-22:15:55:660,Step_StandReportReceiver,30002312,REPORT : 7050 5033 151011 240,E41,REPORT <*> <*> <*> <*> <*>
296,20171223-22:15:55:848,Step_LSC,30002312,onStandStepChanged 3624,E0,onStandStepChanged <*>
297,20171223-22:15:55:855,Step_LSC,30002312,onExtend:1514038556000 2 0 4,E8,onExtend: <*> <*> <*> <*>
298,20171223-22:15:56:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7050##548365##8661##16066##27199969,E33, getTodayTotalDetailSteps = <*>
299,20171223-22:15:56:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,E1,setTodayTotalDetailSteps= <*>
300,20171223-22:15:56:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127739,E19,calculateCaloriesWithCache totalCalories= <*>
301,20171223-22:15:56:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
302,20171223-22:15:56:170,Step_StandReportReceiver,30002312,REPORT : 7052 5035 151053 240,E41,REPORT <*> <*> <*> <*> <*>
303,20171223-22:15:57:851,Step_LSC,30002312,onStandStepChanged 3625,E0,onStandStepChanged <*>
304,20171223-22:15:57:863,Step_LSC,30002312,onExtend:1514038558000 1 0 4,E8,onExtend: <*> <*> <*> <*>
305,20171223-22:15:58:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7052##548365##8661##16161##27200470,E33, getTodayTotalDetailSteps = <*>
306,20171223-22:15:58:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,E1,setTodayTotalDetailSteps= <*>
307,20171223-22:15:58:170,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127761,E19,calculateCaloriesWithCache totalCalories= <*>
308,20171223-22:15:58:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
309,20171223-22:15:58:175,Step_StandReportReceiver,30002312,REPORT : 7053 5035 151075 240,E41,REPORT <*> <*> <*> <*> <*>
310,20171223-22:15:59:849,Step_LSC,30002312,onStandStepChanged 3626,E0,onStandStepChanged <*>
311,20171223-22:15:59:865,Step_LSC,30002312,onExtend:1514038560000 1 0 4,E8,onExtend: <*> <*> <*> <*>
312,20171223-22:16:0:119,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
313,20171223-22:16:0:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7053##548365##8661##16256##27202475,E33, getTodayTotalDetailSteps = <*>
314,20171223-22:16:0:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,E1,setTodayTotalDetailSteps= <*>
315,20171223-22:16:0:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,E19,calculateCaloriesWithCache totalCalories= <*>
316,20171223-22:16:0:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
317,20171223-22:16:0:162,Step_StandReportReceiver,30002312,REPORT : 7054 5036 151096 240,E41,REPORT <*> <*> <*> <*> <*>
318,20171223-22:16:0:849,Step_LSC,30002312,onStandStepChanged 3626,E0,onStandStepChanged <*>
319,20171223-22:16:0:859,Step_LSC,30002312,onExtend:1514038561000 0 0 0,E8,onExtend: <*> <*> <*> <*>
320,20171223-22:16:1:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038500000##7054##548458##8661##16256##27204469,E33, getTodayTotalDetailSteps = <*>
321,20171223-22:16:1:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469,E1,setTodayTotalDetailSteps= <*>
322,20171223-22:16:1:165,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,E19,calculateCaloriesWithCache totalCalories= <*>
323,20171223-22:16:1:172,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
324,20171223-22:17:0:123,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E17,processHandleBroadcastAction action: android.intent.action.TIME_TICK
325,20171223-22:17:18:850,Step_LSC,30002312,onStandStepChanged 3626,E0,onStandStepChanged <*>
326,20171223-22:17:18:864,Step_LSC,30002312,onExtend:1514038639000 0 0 4,E8,onExtend: <*> <*> <*> <*>
327,20171223-22:17:19:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038500000##7054##548551##8661##16256##27205469,E33, getTodayTotalDetailSteps = <*>
328,20171223-22:17:19:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7054##548552##8661##16256##27283470,E1,setTodayTotalDetailSteps= <*>
329,20171223-22:17:19:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127782,E19,calculateCaloriesWithCache totalCalories= <*>
330,20171223-22:17:19:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
331,20171223-22:17:20:348,Step_LSC,30002312,onStandStepChanged 3628,E0,onStandStepChanged <*>
332,20171223-22:17:20:358,Step_LSC,30002312,onExtend:1514038641000 2 0 4,E8,onExtend: <*> <*> <*> <*>
333,20171223-22:17:20:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7054##548552##8661##16256##27283470,E33, getTodayTotalDetailSteps = <*>
334,20171223-22:17:20:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7056##548553##8661##16256##27284971,E1,setTodayTotalDetailSteps= <*>
335,20171223-22:17:20:662,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127824,E19,calculateCaloriesWithCache totalCalories= <*>
336,20171223-22:17:20:669,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E20,calculateAltitudeWithCache totalAltitude= <*>
337,20171223-22:17:20:675,Step_StandReportReceiver,30002312,REPORT : 7056 5037 151139 240,E41,REPORT <*> <*> <*> <*> <*>
338,20171223-22:17:20:853,Step_LSC,30002312,onStandStepChanged 3630,E0,onStandStepChanged <*>
339,20171223-22:17:20:859,Step_LSC,30002312,onExtend:1514038641000 2 0 4,E8,onExtend: <*> <*> <*> <*>
340,20171223-22:17:21:156,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038560000##7056##548553##8661##16256##27284971,E33, getTodayTotalDetailSteps = <*>
341,20171223-22:17:21:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7058##548554##8661##16256##27285475,E1,setTodayTotalDetailSteps= <*>
342,20171223-22:17:21:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127867,E19,calculateCaloriesWithCache totalCalories= <*>
